part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,A,XGBoost,48,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8338144382675807,4.836945246986835,3.8341829293568934
sametest,all57,A,XGBoost,48,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6952551893139682,4.910848333891768,3.847092668801024
sametest,all57,A,XGBoost,49,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5735724986518518,4.931114620842353,3.7504383250645232
sametest,all57,A,XGBoost,49,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.7955560954124631,5.364899737145808,4.393388954162599
sametest,all57,A,XGBoost,49,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6778827833600636,5.048883282482681,3.919635859037701
sametest,all57,A,XGBoost,50,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5957978486109958,4.800890550251781,3.630529608499436
sametest,all57,A,XGBoost,50,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8112996965411595,5.154194769676922,4.231278307596843
sametest,all57,A,XGBoost,50,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6970534658080441,4.896337619915418,3.788621371419806
sametest,all57,A,XGBoost,51,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5793015594856481,4.897877804067625,3.817337851751419
sametest,all57,A,XGBoost,51,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8105067281385037,5.165013058611098,4.235770208994548
sametest,all57,A,XGBoost,51,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6879237501047776,4.96956895964255,3.927451629973295
sametest,all57,A,GPR,42,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514506067776308,6.647107426761428,4.260291293034841
sametest,all57,A,GPR,42,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10771275142366366,11.207967680285115,10.122366668962695
sametest,all57,A,GPR,42,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17087328058408424,8.100257363072762,5.802942707752697
sametest,all57,A,GPR,43,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.22514701719370667,6.647099034752029,4.260288530622574
sametest,all57,A,GPR,43,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.10610012989410222,11.218091130469212,10.13059951016239
sametest,all57,A,GPR,43,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.17011936416113238,8.10393926675812,5.805107209448841
